Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,RowNum,Segmentation
70,70,12,70,-70,-70,-70,-70,46,4874,B
70,-70,-32,70,70,-60,-70,-52,46,4875,A
70,-70,-22,-70,-70,-70,-70,-70,-23,4876,D
-70,-70,-62,-70,70,20,-70,-17,-70,4877,D
-70,70,-24,-70,-35,-50,0,-17,46,4878,A
-70,70,42,-70,-52,-70,-70,-70,46,4879,D
70,70,46,70,-70,-70,70,-52,46,4880,B
70,-70,-44,70,70,10,-70,-17,46,4881,C
-70,70,12,70,-52,-60,70,-17,46,4882,B
70,70,14,70,-70,-60,-70,-52,46,4883,C
70,-70,-48,-70,52,10,-70,-70,70,4884,D
-70,-70,-56,70,70,-60,-70,-17,46,4885,D
-70,70,58,70,-70,-50,70,-52,46,4886,A
-70,-70,-50,70,-70,-70,-70,-17,0,4887,C
-70,70,22,70,-17,-70,70,-52,46,4888,A
70,70,14,70,-35,-70,0,-17,0,4889,B
70,70,-4,-70,17,-30,-70,-52,70,4890,D
-70,70,-34,-70,-52,-50,70,-35,70,4891,D
70,70,2,70,-70,-50,0,-52,46,4892,C
70,70,-20,70,-70,10,0,-52,46,4893,B
-70,70,6,-70,-35,-30,-70,-35,70,4894,B
-70,70,-36,-70,-35,-70,-70,-70,70,4895,A
70,70,-32,70,-70,-70,-70,-35,46,4896,A
-70,70,-36,70,-70,-30,0,-52,46,4897,A
-70,70,-32,-70,-52,-60,-70,-52,46,4898,A
-70,70,-30,70,-52,-70,0,-35,46,4899,B
-70,-70,-68,-70,70,-60,-70,-35,70,4900,D
-70,-70,-34,70,-70,-70,-70,-70,-70,4901,B
-70,70,14,70,-70,-50,0,-52,46,4902,C
-70,70,0,-70,-70,-60,0,17,46,4903,A
-70,70,-16,70,-70,-70,-70,-70,46,4904,C
70,70,-22,-70,-17,-60,-70,17,-70,4905,B
70,70,58,70,35,-70,70,-52,46,4906,C
70,-70,-34,70,-70,-70,-70,-70,46,4907,B
70,-70,-70,-70,70,-70,-70,0,-70,4908,D
-70,-70,-34,-70,0,-70,-70,-52,46,4909,D
70,-70,-20,70,-70,10,-70,-70,46,4910,A
-70,-70,-30,70,-35,-30,-70,-70,-46,4911,B
-70,70,-16,70,-70,0,70,-17,-70,4912,A
-70,70,36,70,35,-70,70,-52,46,4913,C
70,70,-20,70,-35,20,-70,-52,70,4914,A
70,-70,-48,70,-17,10,-70,-52,46,4915,A
-70,-70,-16,70,-70,-60,-70,-52,46,4916,A
70,-70,-48,70,52,60,-70,-70,46,4917,A
-70,-70,-20,70,-70,0,-70,-35,46,4918,A
70,70,-22,-70,-70,-70,0,-35,46,4919,A
-70,70,-12,-70,-17,20,0,17,46,4920,C
70,70,12,70,35,-60,70,-35,46,4921,C
-70,70,-24,70,-52,-20,-70,-52,23,4922,A
-70,-70,-52,70,-70,0,-70,-35,46,4923,D
70,-70,-14,70,-70,10,-70,-70,46,4924,C
70,-70,-56,70,-70,-50,-70,-52,46,4925,A
70,-70,-62,-70,70,-60,-70,-35,46,4926,D
-70,70,4,-70,-52,-60,0,-35,46,4927,B
70,70,-36,70,52,20,0,-52,70,4928,B
-70,70,-6,70,-70,10,0,-52,46,4929,C
-70,-70,-40,-70,-35,-60,-70,17,70,4930,A
70,70,30,-70,-17,-60,-70,-52,-70,4931,B
70,70,-30,70,17,-30,-70,-52,70,4932,A
-70,70,-22,70,-35,-60,0,0,70,4933,C
-70,70,14,70,-17,-40,0,17,46,4934,B
70,-70,-66,-70,70,-30,-70,17,-46,4935,D
-70,70,-26,-70,-17,-20,-70,-17,-70,4936,D
-70,70,-4,70,-35,-60,70,-52,-70,4937,C
70,70,8,70,-70,-30,0,0,46,4938,C
70,-70,-40,70,70,-60,-70,0,46,4939,C
-70,-70,-54,-70,-17,-70,-70,-52,46,4940,A
-70,70,8,-70,-52,-30,70,-35,46,4941,C
-70,70,22,70,52,-70,70,-52,46,4942,A
-70,70,-24,70,17,-60,0,-52,70,4943,C
-70,70,-22,70,-35,-70,0,-52,46,4944,C
-70,70,-56,-70,17,70,-70,-70,46,4945,D
70,-70,-46,-70,52,30,-70,17,46,4946,D
70,70,-4,-70,70,-70,70,-35,70,4947,D
-70,-70,-54,70,-35,-60,-70,-17,46,4948,C
70,70,-32,-70,-17,-50,0,-17,70,4949,A
70,-70,-56,-70,-35,-70,-70,-52,46,4950,D
-70,-70,-24,70,0,-70,-70,-52,46,4951,D
70,70,58,70,-52,-60,70,-35,46,4952,A
-70,70,-36,70,-17,-70,0,-35,46,4953,C
-70,-70,-64,-70,70,-40,-70,35,70,4954,D
70,-70,-50,70,17,-70,-70,-35,46,4955,D
-70,70,-4,-70,-52,-70,-70,-17,70,4956,B
-70,-70,-56,70,-17,-60,-70,-35,46,4957,A
-70,-70,-48,70,70,-50,-70,-35,46,4958,C
-70,70,-16,-70,0,-60,-70,-52,-70,4959,D
70,70,-12,-70,17,10,0,0,70,4960,B
70,-70,-26,70,-70,10,-70,-52,46,4961,B
70,70,22,70,35,-60,-70,-70,46,4962,A
-70,-70,-26,70,-70,-50,-70,-70,-70,4963,B
-70,70,-22,70,-35,10,0,-52,-46,4964,B
-70,70,-16,70,-70,-50,0,-35,-70,4965,D
70,70,8,70,17,-60,-70,-70,-70,4966,A
70,-70,-46,-70,-35,-60,-70,-35,-46,4967,D
-70,70,-36,70,-70,30,70,-52,46,4968,B
70,70,0,-70,52,20,-70,-70,46,4969,A
70,70,68,70,-70,-60,70,-52,46,4970,C
70,-70,-52,-70,0,-70,-70,-35,-46,4971,C
-70,-70,-28,70,-70,20,-70,-70,46,4972,A
70,-70,-50,-70,-70,-60,-70,-17,70,4973,B
-70,70,-36,-70,-17,20,-70,-35,23,4974,A
-70,70,44,-70,-52,-60,70,-52,70,4975,A
70,-70,-40,70,70,-70,-70,-70,46,4976,D
70,70,10,70,-35,-20,-70,-52,46,4977,A
70,70,-16,70,-35,-70,-70,-70,70,4978,B
70,-70,-56,-70,70,-70,-70,52,0,4979,B
70,-70,-40,70,-17,-70,-70,-35,46,4980,A
70,70,2,70,-70,-30,0,-17,0,4981,C
-70,-70,-28,70,-70,-70,-70,-70,23,4982,A
-70,-70,-46,70,70,-40,-70,17,0,4983,D
70,70,-32,-70,-52,-70,70,-52,23,4984,A
70,-70,-26,-70,0,-70,-70,-70,46,4985,A
-70,-70,-30,70,-70,-10,-70,-17,-46,4986,A
-70,70,-2,-70,-70,-60,-70,-52,46,4987,A
70,70,-10,-70,17,-60,0,0,-70,4988,B
70,70,12,-70,17,-60,0,0,70,4989,B
70,-70,-34,70,17,20,-70,-70,70,4990,A
-70,70,10,70,-35,-70,0,-52,70,4991,C
-70,70,34,-70,-17,-70,0,-35,46,4992,A
-70,70,-32,70,-52,-60,0,-52,46,4993,B
-70,70,-50,70,-70,-60,0,-52,46,4994,B
70,-70,-62,-70,70,-60,-70,52,70,4995,D
70,70,-10,70,52,-60,70,-52,-46,4996,C
70,-70,-44,-70,17,-60,-70,52,70,4997,A
-70,70,-32,-70,-70,-60,-70,0,-70,4998,C
-70,70,-6,70,-35,-60,0,-17,46,4999,C
70,-70,-6,70,-52,-60,-70,-70,46,5000,A
-70,-70,-66,-70,0,-70,-70,-17,46,5001,C
70,-70,-50,70,-17,-70,-70,-17,-46,5002,B
70,-70,-40,-70,70,0,-70,17,46,5003,C
70,-70,-8,70,-70,-70,-70,-70,-46,5004,B
70,-70,-26,70,70,20,-70,-70,70,5005,D
70,-70,-64,-70,-35,-70,-70,-35,46,5006,C
70,70,-34,-70,17,-60,-70,0,70,5007,A
-70,70,-8,-70,-35,-60,0,-35,70,5008,A
70,70,-34,70,-17,-70,-70,-52,-70,5009,A
70,-70,-42,70,0,10,-70,-70,46,5010,D
70,70,-10,70,-70,-30,0,-52,46,5011,C
-70,70,30,-70,-17,-40,-70,52,46,5012,A
70,70,-42,-70,17,-40,-70,-52,46,5013,C
-70,70,-34,-70,17,-70,0,-52,46,5014,B
-70,70,-20,70,-52,-10,70,-35,46,5015,C
-70,70,-34,70,-70,20,0,0,70,5016,D
-70,70,-34,70,-70,-70,0,-52,0,5017,C
70,-70,-60,-70,70,-30,-70,-35,46,5018,D
70,70,-36,70,-35,-70,0,-35,46,5019,C
70,70,28,70,35,-70,0,-35,46,5020,C
-70,-70,-8,70,-17,-70,-70,-70,-46,5021,B
-70,70,-32,70,-70,-70,0,-52,70,5022,C
-70,70,0,70,-70,20,0,-52,46,5023,B
70,70,32,-70,17,0,-70,-70,-70,5024,B
70,-70,-20,70,-70,10,-70,-17,46,5025,D
-70,70,58,70,-52,-70,70,-52,46,5026,A
70,-70,-56,70,-17,20,-70,-52,46,5027,A
70,-70,-48,70,17,-60,-70,-70,46,5028,A
70,70,22,70,35,-70,-70,-70,46,5029,A
-70,70,10,70,-70,10,-70,-70,46,5030,B
70,-70,-46,70,70,-70,-70,-52,46,5031,C
-70,70,-48,-70,70,-20,-70,-52,46,5032,D
-70,70,8,70,-70,20,-70,-70,46,5033,B
-70,70,34,-70,-70,-60,-70,0,46,5034,C
-70,70,0,-70,-52,-60,-70,0,46,5035,A
-70,70,-34,70,-35,10,0,-17,-70,5036,C
-70,-70,-40,-70,17,-70,-70,-17,23,5037,D
-70,-70,-42,70,17,-70,-70,-35,70,5038,B
70,-70,-8,70,-17,-70,-70,-70,-70,5039,D
-70,70,-46,70,70,-70,-70,-17,46,5040,A
-70,-70,-54,-70,70,-60,-70,-17,-70,5041,A
70,70,-24,70,-70,-20,70,-35,-23,5042,B
-70,-70,-56,-70,70,-30,-70,0,46,5043,D
-70,70,-54,70,70,20,70,-35,-46,5044,D
70,-70,-52,-70,-35,-70,-70,0,-70,5045,A
70,70,52,70,35,-70,-70,-70,46,5046,C
70,70,-6,70,70,-60,-70,-35,46,5047,D
70,70,24,70,-70,-70,-70,-52,46,5048,C
-70,70,8,-70,-52,-60,70,0,46,5049,B
70,-70,-22,70,-35,-70,-70,-35,46,5050,B
70,-70,-32,70,-70,-70,-70,-35,46,5051,B
-70,-70,-28,70,-17,-40,-70,-52,23,5052,A
-70,70,30,-70,35,-70,-70,-35,46,5053,C
70,70,-6,70,-70,-60,70,0,46,5054,C
-70,70,-32,70,-17,10,0,-52,-70,5055,B
-70,70,14,-70,-17,-60,-70,-52,46,5056,A
-70,70,-2,70,-52,-60,70,-17,23,5057,C
70,-70,-52,70,17,20,-70,35,-70,5058,C
-70,-70,-20,70,-70,-60,-70,-52,46,5059,A
70,-70,-36,-70,-17,-60,-70,-70,46,5060,B
70,70,-2,-70,-52,-60,-70,-70,-70,5061,A
-70,70,-10,70,-52,-70,70,-17,46,5062,C
-70,-70,-54,-70,-70,10,-70,0,-23,5063,A
70,-70,-8,70,-70,-60,-70,-52,-46,5064,C
-70,-70,-32,70,-17,-70,-70,-70,46,5065,A
-70,-70,-46,-70,-52,60,-70,-17,-70,5066,D
-70,-70,-20,-70,-17,-70,-70,-70,70,5067,D
70,-70,-22,70,-70,-70,-70,-35,46,5068,C
70,-70,-60,-70,70,-30,-70,35,-70,5069,D
70,70,-16,70,17,-50,-70,-70,70,5070,A
-70,-70,-40,70,-70,-60,-70,-52,46,5071,C
-70,-70,-56,-70,-17,10,-70,-52,70,5072,D
-70,70,-30,-70,-52,-60,0,0,-46,5073,B
-70,70,-56,70,-52,10,70,-52,46,5074,A
-70,70,-16,70,-70,-60,-70,-17,-70,5075,B
70,-70,18,70,-70,-60,-70,-52,46,5076,B
70,70,-28,70,-70,-70,70,-52,46,5077,A
70,-70,-56,-70,17,-60,-70,-70,46,5078,B
70,-70,26,70,-70,-70,-70,-70,0,5079,B
-70,-70,-44,70,-70,-60,-70,-17,0,5080,C
70,-70,-40,-70,17,-60,-70,-52,70,5081,B
70,70,-22,-70,-70,10,70,0,46,5082,B
-70,70,-56,-70,-52,-30,70,52,70,5083,D
70,70,-24,70,-70,-60,70,-52,46,5084,B
70,70,-26,70,-70,-60,-70,-70,46,5085,D
70,-70,-44,-70,-17,20,-70,-17,46,5086,C
70,70,18,70,-70,-70,0,-52,46,5087,C
-70,70,6,-70,-52,-70,70,-17,46,5088,A
70,70,-16,70,-70,10,70,-35,46,5089,B
-70,-70,-56,70,70,-60,-70,-35,46,5090,D
70,-70,-62,-70,70,-70,-70,-17,70,5091,D
70,-70,-30,70,-70,-60,-70,-35,46,5092,A
-70,70,-32,70,-70,20,0,-52,46,5093,C
-70,70,48,-70,35,-60,70,-52,-46,5094,A
70,70,-32,70,-70,-50,0,-52,46,5095,B
-70,70,-20,70,70,-20,0,-52,46,5096,D
-70,-70,-20,-70,-70,-70,-70,-70,-70,5097,D
-70,70,-20,70,-70,-50,0,-52,46,5098,C
-70,70,34,-70,35,-40,70,-52,46,5099,D
70,70,-30,70,-70,10,-70,-70,46,5100,D
-70,70,-10,70,-52,20,70,-17,46,5101,B
70,70,-24,-70,17,-70,-70,-52,70,5102,A
70,-70,-50,70,0,-70,-70,-52,46,5103,D
-70,-70,-62,-70,70,-60,-70,17,70,5104,D
70,70,-20,70,-70,-40,0,-52,46,5105,C
-70,70,-50,-70,-35,-70,0,-52,46,5106,A
70,70,-10,70,-35,-60,0,17,70,5107,B
-70,70,-22,70,-70,70,-70,-52,46,5108,A
70,-70,-22,70,17,-10,-70,-35,46,5109,D
-70,-70,-20,70,-17,-60,-70,-52,46,5110,B
70,70,-14,70,-70,-60,0,-52,-46,5111,C
70,-70,-20,70,17,-60,-70,-52,46,5112,B
70,-70,-50,70,70,-60,-70,17,46,5113,D
70,70,-10,70,17,-70,0,-17,46,5114,B
-70,70,56,-70,35,-60,70,-52,46,5115,A
-70,70,24,70,-17,-70,0,-52,46,5116,B
70,-70,-44,70,70,20,-70,-35,-70,5117,D
70,70,-8,70,-70,-40,70,0,46,5118,C
-70,-70,-24,70,-17,-70,-70,-52,-70,5119,B
-70,70,48,-70,-17,-70,-70,-70,46,5120,D
-70,-70,-24,70,-70,0,-70,-70,46,5121,A
70,70,-28,70,-70,-40,0,-52,46,5122,C
-70,70,-6,70,-52,-70,70,-35,46,5123,B
-70,70,-36,70,-70,-40,0,-52,46,5124,C
70,70,-2,70,-35,-60,0,-35,46,5125,B
70,70,-6,70,17,-30,0,-17,-70,5126,A
-70,70,18,-70,70,-70,0,-17,70,5127,B
70,-70,-30,-70,-70,-30,-70,-52,46,5128,A
-70,-70,-42,-70,-35,-50,-70,-52,46,5129,D
-70,-70,-44,-70,70,-70,-70,17,46,5130,D
-70,70,-34,-70,-52,-60,70,-35,46,5131,B
-70,70,26,70,-70,-70,-70,-70,46,5132,D
-70,70,0,70,-17,10,0,-17,46,5133,C
-70,70,-4,70,-70,-70,-70,-70,-70,5134,B
-70,70,4,-70,-52,-70,-70,-52,70,5135,A
70,70,-54,-70,52,20,0,-52,-70,5136,A
-70,-70,-32,70,-17,-60,-70,-52,-70,5137,A
-70,-70,-70,-70,70,-60,-70,-17,-70,5138,D
-70,-70,-48,-70,0,-60,-70,35,46,5139,D
70,-70,32,70,35,-70,-70,-70,46,5140,D
70,-70,-68,-70,70,-60,-70,0,-70,5141,D
-70,70,-14,70,-70,-20,0,-52,-70,5142,C
-70,70,0,-70,-52,-60,70,-17,46,5143,A
70,70,-6,70,-70,-70,-70,-70,46,5144,B
70,70,-20,70,-70,-60,0,-35,70,5145,B
70,-70,-60,-70,70,-70,-70,-17,0,5146,D
70,70,14,70,-70,-70,0,-52,70,5147,B
-70,70,-52,70,-35,20,0,-52,46,5148,A
-70,70,-42,70,70,-20,-70,-52,46,5149,D
-70,70,8,70,-70,-60,0,0,46,5150,B
-70,70,26,70,-35,-60,0,-35,46,5151,C
70,-70,-68,-70,70,10,-70,0,-70,5152,D
70,70,-36,70,-70,20,0,-17,46,5153,B
70,70,-52,-70,70,-70,-70,-52,46,5154,D
-70,70,-36,70,-52,-30,70,-35,46,5155,B
70,-70,-66,-70,70,-50,-70,-35,70,5156,D
-70,70,-24,-70,-17,50,0,-35,70,5157,A
70,-70,-40,-70,70,-60,-70,17,-70,5158,C
-70,70,8,70,-70,-70,-70,-70,46,5159,C
-70,70,64,-70,-52,-70,70,-52,46,5160,A
-70,70,14,-70,17,0,0,0,70,5161,D
-70,-70,-42,70,-70,-70,-70,-35,-70,5162,D
-70,-70,-66,-70,70,-70,-70,-35,-70,5163,D
-70,-70,-42,-70,-70,-70,-70,-17,46,5164,D
70,70,30,-70,-70,-70,70,-52,46,5165,C
70,-70,-36,70,-17,20,-70,-17,46,5166,C
70,-70,36,70,35,-60,-70,-52,46,5167,D
70,70,-32,70,-70,-70,-70,-70,46,5168,C
-70,-70,-40,70,70,-30,-70,-70,46,5169,D
-70,70,-26,-70,-52,-70,0,-17,70,5170,D
70,70,2,70,-70,-60,-70,-52,46,5171,C
-70,70,-60,-70,-52,-60,70,70,46,5172,A
70,70,-4,-70,-35,-60,70,-70,70,5173,D
-70,70,30,-70,-35,-70,0,-35,46,5174,B
70,70,38,-70,35,-70,70,-52,46,5175,C
70,-70,-66,-70,0,-60,-70,-35,-70,5176,B
70,70,-14,70,-70,-70,0,-17,23,5177,A
70,70,0,70,17,-70,-70,-17,23,5178,B
-70,70,0,-70,-52,-70,0,0,70,5179,B
-70,70,-6,-70,-52,-70,70,-17,46,5180,B
70,70,24,70,-70,-60,0,-35,46,5181,C
70,-70,-52,70,-35,10,-70,-70,46,5182,A
-70,-70,-40,-70,0,40,-70,70,46,5183,D
-70,70,-54,-70,-17,10,-70,-52,70,5184,D
-70,70,-30,70,17,-70,0,-17,70,5185,B
70,-70,-42,70,-70,-10,-70,35,70,5186,A
-70,-70,-66,-70,70,-60,-70,0,-70,5187,D
-70,-70,-52,-70,-17,-70,-70,-35,-46,5188,D
-70,70,52,70,35,-70,70,-35,46,5189,B
-70,-70,-62,-70,70,-60,-70,-52,70,5190,D
70,70,-42,70,70,-70,-70,-52,46,5191,A
-70,70,-8,70,-17,-60,0,-52,46,5192,A
-70,70,2,70,-52,-70,70,70,46,5193,A
-70,-70,-50,70,-17,-60,-70,-52,-70,5194,D
70,70,-22,-70,-35,-60,-70,-70,46,5195,A
70,-70,-66,-70,70,-60,-70,-35,0,5196,D
-70,70,-20,70,0,-70,70,17,70,5197,D
70,70,38,70,-35,-70,-70,-70,70,5198,B
70,-70,-14,-70,17,-60,-70,-35,-70,5199,D
70,70,-36,70,-17,20,0,-52,-46,5200,A
70,70,-10,70,-70,-40,70,-35,70,5201,B
70,-70,-42,70,-70,-70,-70,-35,70,5202,D
-70,70,24,70,-52,-70,0,-52,46,5203,C
70,70,-12,70,-70,10,70,-52,46,5204,C
-70,70,-50,70,70,-60,-70,-52,46,5205,C
70,70,-36,70,-70,-40,0,-52,46,5206,C
70,70,42,70,35,-60,70,-52,46,5207,B
-70,70,-10,70,-52,-60,70,-35,46,5208,B
-70,-70,-24,70,-17,-60,-70,-17,46,5209,A
70,70,-2,-70,-35,-70,0,-35,70,5210,B
-70,70,8,70,-35,-70,0,-52,46,5211,C
70,-70,-8,70,-70,-70,-70,-35,-46,5212,B
-70,-70,-50,70,0,20,-70,0,0,5213,D
70,-70,-52,70,-35,-70,-70,-17,46,5214,D
70,-70,-40,70,-17,-70,-70,-17,70,5215,A
70,-70,-26,70,-70,-60,-70,-70,-23,5216,B
-70,-70,-52,-70,70,30,-70,0,46,5217,D
-70,70,-32,70,-52,-60,-70,17,46,5218,D
-70,70,4,-70,35,-70,70,-35,-70,5219,A
-70,70,-10,70,-52,-50,70,0,46,5220,C
70,-70,-42,70,17,-70,-70,-70,46,5221,A
-70,70,-28,70,-35,-60,0,-35,46,5222,A
-70,70,12,-70,-70,-60,70,-17,-70,5223,B
70,-70,-40,70,17,20,-70,-52,46,5224,A
70,70,-6,-70,-70,-70,0,-17,70,5225,C
70,-70,-66,-70,-17,-60,-70,-17,46,5226,C
70,-70,-32,-70,17,-70,-70,-70,46,5227,D
-70,70,-56,70,-35,-60,-70,-52,46,5228,C
-70,70,-32,70,-17,40,-70,17,46,5229,D
-70,70,28,70,17,-70,-70,-70,46,5230,D
-70,-70,-66,-70,70,-50,-70,-35,46,5231,D
70,70,-46,-70,-35,-60,0,17,46,5232,B
70,70,58,70,-70,-70,70,-52,46,5233,C
70,-70,-2,70,-70,-70,-70,-70,46,5234,D
70,-70,-68,-70,70,0,-70,-70,70,5235,D
70,70,-34,70,17,40,-70,-52,70,5236,C
-70,-70,-44,-70,70,-60,-70,-17,70,5237,C
-70,70,-4,70,-70,-70,0,-52,-46,5238,C
70,70,0,70,-70,10,0,-52,46,5239,A
-70,70,6,-70,-17,-70,-70,-17,-70,5240,A
70,-70,-24,70,0,-60,-70,-52,46,5241,A
-70,70,30,70,-70,-70,-70,-70,-70,5242,A
-70,70,-32,-70,-17,40,0,-52,46,5243,B
70,-70,-8,70,-35,-70,-70,-70,46,5244,A
-70,70,10,70,0,-70,0,-35,46,5245,B
70,70,-32,70,-35,-50,70,-52,70,5246,A
70,70,28,70,35,-40,70,-17,46,5247,C
-70,-70,-8,-70,-17,-60,-70,-35,-70,5248,D
70,-70,-40,70,17,-60,-70,0,46,5249,D
-70,70,-40,-70,-70,-60,-70,-35,70,5250,A
-70,-70,-42,-70,0,-70,-70,-35,70,5251,D
-70,70,-2,70,-17,-70,0,-17,46,5252,B
70,-70,-52,-70,17,70,-70,52,70,5253,D
-70,70,18,70,-17,-10,-70,-52,46,5254,D
70,70,70,70,35,-60,70,-52,-46,5255,C
-70,70,-44,-70,-52,-60,0,-52,70,5256,D
70,70,-6,70,-70,-60,70,35,-46,5257,B
70,70,32,-70,17,-70,0,-52,70,5258,B
70,70,2,70,17,-60,0,-35,-70,5259,B
70,70,-34,70,52,10,0,0,46,5260,B
70,70,24,70,35,-30,-70,-70,46,5261,B
70,70,-8,-70,17,-20,0,0,70,5262,D
-70,70,22,70,-70,-60,0,-17,46,5263,B
-70,70,-16,-70,-70,-40,70,-17,46,5264,C
-70,-70,-40,-70,-17,-60,-70,0,-70,5265,D
-70,-70,-50,70,70,-20,-70,-17,46,5266,D
70,-70,-52,70,-70,-70,-70,52,70,5267,C
70,70,-16,70,17,-60,-70,-35,-70,5268,D
70,70,-8,70,-17,-50,0,-35,46,5269,A
70,70,4,70,-70,-60,0,-52,46,5270,C
70,70,-48,-70,-70,-70,0,-52,-70,5271,A
-70,70,22,-70,-17,-60,-70,-70,46,5272,A
70,70,14,70,17,-60,0,0,46,5273,B
-70,70,-36,70,-70,-60,-70,-70,-70,5274,A
70,70,56,70,35,-60,70,-52,46,5275,A
70,70,-32,-70,17,-60,-70,-17,70,5276,A
-70,-70,-42,70,70,-50,-70,-35,46,5277,C
-70,-70,-8,70,-70,-70,-70,-70,46,5278,B
-70,70,-14,70,0,-60,-70,-35,46,5279,D
-70,-70,-52,70,-17,20,-70,-35,46,5280,B
70,70,24,70,35,-10,0,-17,-23,5281,B
-70,70,-44,70,-70,-70,0,-35,23,5282,D
-70,70,0,70,-35,-30,0,-52,46,5283,C
70,-70,-48,70,-35,-70,-70,0,-70,5284,D
-70,70,12,70,-17,-60,0,0,-70,5285,B
70,-70,-20,-70,-35,-30,-70,17,0,5286,B
-70,70,38,70,-17,-20,-70,-70,70,5287,A
-70,70,-12,-70,-17,-70,0,-35,46,5288,C
-70,70,-30,70,-70,-70,-70,-52,0,5289,B
70,70,4,70,35,-20,70,70,46,5290,C
-70,70,-4,70,-70,-70,0,0,46,5291,C
-70,70,-52,70,-70,-30,0,-52,46,5292,A
-70,-70,-46,70,-70,-50,-70,-52,46,5293,A
-70,70,-8,70,-70,-60,0,-17,-46,5294,A
70,-70,-46,70,70,-70,-70,17,-70,5295,D
-70,70,-54,-70,-35,20,0,-52,46,5296,A
-70,70,-22,70,-70,-40,0,-17,46,5297,B
-70,70,-8,70,-52,-60,70,0,-23,5298,C
-70,70,10,70,-52,-40,70,-17,46,5299,B
70,70,-8,70,-70,-70,0,0,-46,5300,C
-70,70,-42,70,-70,20,0,-52,46,5301,C
-70,70,-24,70,-17,-20,-70,-70,46,5302,A
-70,70,34,70,-52,-60,70,-17,46,5303,B
-70,70,16,70,-17,-70,0,-35,46,5304,C
70,-70,-24,-70,-35,-70,-70,-70,46,5305,A
-70,-70,-24,70,-35,-50,-70,-52,46,5306,C
-70,70,-14,70,-35,-50,-70,-17,-70,5307,A
70,70,-26,-70,-70,-60,-70,-70,46,5308,C
70,-70,-8,-70,-70,20,-70,-70,23,5309,B
70,-70,-46,70,70,20,-70,-35,46,5310,D
-70,70,-34,70,-70,-70,0,-17,46,5311,B
70,70,24,70,35,-70,70,-35,46,5312,C
70,-70,-52,-70,70,-70,-70,-17,70,5313,C
-70,-70,-22,-70,-17,-60,-70,-35,46,5314,A
-70,-70,-50,-70,-35,-60,-70,-70,70,5315,A
-70,70,-10,70,-17,-10,-70,-52,0,5316,B
-70,70,-34,-70,-17,20,0,-52,46,5317,B
70,-70,-22,70,-17,-20,-70,35,46,5318,A
70,-70,-64,-70,70,-60,-70,35,-46,5319,D
70,70,-14,70,-70,-30,70,0,46,5320,C
70,-70,-52,-70,17,-70,-70,17,46,5321,D
70,-70,-56,-70,0,10,-70,0,46,5322,D
70,70,-10,70,0,-10,-70,-70,46,5323,C
-70,70,-10,70,-70,0,0,-52,46,5324,C
-70,70,-2,-70,-70,-70,70,-52,46,5325,A
70,70,-28,70,52,20,-70,-70,46,5326,D
70,70,0,70,-70,-50,70,-52,-46,5327,C
-70,70,-24,70,-70,40,70,-52,46,5328,A
70,70,-60,-70,70,0,70,-52,46,5329,B
70,70,-36,70,-70,-70,70,-52,0,5330,C
-70,70,-4,70,-52,-60,-70,-35,46,5331,C
70,-70,-30,70,17,-60,-70,-70,46,5332,A
-70,70,16,70,-70,30,-70,-70,46,5333,B
-70,70,12,70,-52,-60,70,17,-46,5334,B
-70,70,-12,70,-52,-60,70,-17,46,5335,C
-70,-70,-62,-70,0,-70,-70,-17,46,5336,D
70,-70,-44,-70,0,-70,-70,-35,46,5337,D
70,70,-30,70,17,-40,-70,-52,46,5338,A
70,70,-22,-70,-17,-10,0,0,46,5339,A
-70,70,-30,-70,-70,-20,0,-35,-70,5340,B
70,70,2,70,-35,-70,0,-35,46,5341,B
70,70,34,70,-70,-60,0,-52,46,5342,C
-70,70,-30,-70,-70,30,0,-17,0,5343,A
-70,70,46,70,-70,-60,-70,-70,46,5344,A
-70,-70,-40,-70,17,-60,-70,-35,70,5345,D
-70,70,36,-70,-52,-70,70,-52,46,5346,B
70,70,-20,-70,17,20,0,-17,70,5347,A
70,-70,-40,70,-35,-60,-70,-35,46,5348,A
-70,70,-52,70,-17,-70,0,-52,46,5349,A
-70,-70,-48,70,-70,20,-70,-35,46,5350,A
70,70,-14,-70,-70,10,-70,-70,46,5351,B
-70,70,-14,70,-70,-60,-70,-70,-46,5352,D
70,70,0,-70,17,-40,-70,-70,46,5353,A
-70,70,-34,70,-52,-60,70,-17,46,5354,B
70,70,-34,-70,17,-70,0,-52,70,5355,A
-70,-70,14,70,-17,-60,-70,-35,-46,5356,C
-70,70,14,-70,-17,-60,0,-52,0,5357,B
-70,70,0,70,-70,-70,0,-52,46,5358,C
-70,70,30,-70,-52,-60,70,-17,46,5359,C
-70,-70,-12,70,-17,-30,-70,-70,46,5360,A
70,70,-54,70,-17,-20,-70,35,46,5361,D
-70,70,-12,-70,-70,-70,-70,-17,23,5362,A
70,70,30,70,-70,0,-70,-70,46,5363,A
-70,70,-14,70,-70,10,0,-52,23,5364,B
70,-70,-32,70,-35,-60,-70,-35,46,5365,D
70,-70,-6,70,-70,-10,-70,-70,46,5366,B
70,70,-2,70,-35,-70,0,-17,46,5367,C
-70,-70,-22,70,-17,-40,-70,-52,-46,5368,A
-70,70,-16,70,-52,-60,70,0,70,5369,B
